GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
0c61c52a-8f0d-425f-a725-86c288fcbb80,11,aa5a0700-bdc0-11ec-b68b-a383117c6a9f,3cb8a003-5a81-49e4-b127-8111d16afb75,2022-04-16,16:06:11.30,2022-04-16,20:06:11.30,2022-04-16T16:06:11.3031700-04:00,2022-04-16T20:06:11.3031700Z,GEO_BUL,TEX_AGG,FoulBall,Undefined,NoShift,97.70759,59.64527,149.27549,31.60936,93.88085,-69.87532,138.40277,-50.78869,265.10724,-108.02776,295.82512,4.65742,256.61414,117.75742
0c61c52a-8f0d-425f-a725-86c288fcbb80,12,ba9f3810-bdc0-11ec-b68b-a383117c6a9f,56193a91-d1e2-4ea7-b6eb-3d520f48aee3,2022-04-16,16:06:38.51,2022-04-16,20:06:38.51,2022-04-16T16:06:38.5157652-04:00,2022-04-16T20:06:38.5157652Z,GEO_BUL,TEX_AGG,FoulBall,Undefined,NoShift,97.49095,59.78421,149.82756,30.21631,95.75792,-71.47913,137.88132,-50.57345,261.40093,-106.30605,295.82082,5.63216,258.04695,118.381
0c61c52a-8f0d-425f-a725-86c288fcbb80,13,ca741b20-bdc0-11ec-b68b-a383117c6a9f,afe84c41-ba69-4018-91c6-1d5ce025b672,2022-04-16,16:07:05.06,2022-04-16,20:07:05.06,2022-04-16T16:07:05.0614292-04:00,2022-04-16T20:07:05.0614292Z,GEO_BUL,TEX_AGG,InPlay,Out,NoShift,96.90157,59.43858,147.46412,34.94247,95.87529,-70.82463,138.34921,-47.97065,261.82691,-105.9862,294.56718,5.68131,257.80865,118.89096
0c61c52a-8f0d-425f-a725-86c288fcbb80,14,e2fe4d50-bdc0-11ec-b68b-a383117c6a9f,d0dbefd7-7ae2-4049-a55e-5f2c73c215fd,2022-04-16,16:07:46.19,2022-04-16,20:07:46.19,2022-04-16T16:07:46.1945876-04:00,2022-04-16T20:07:46.1945876Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,92.80339,75.94158,147.17192,48.45138,94.82463,-63.53176,147.19829,-33.74067,250.28254,-122.36874,293.60712,-2.01065,251.93381,130.27668
0c61c52a-8f0d-425f-a725-86c288fcbb80,15,ee3bf500-bdc0-11ec-b68b-a383117c6a9f,7ea4e0ab-7337-4916-89dd-d40ecc433c70,2022-04-16,16:08:04.98,2022-04-16,20:08:04.98,2022-04-16T16:08:04.9887252-04:00,2022-04-16T20:08:04.9887252Z,GEO_BUL,TEX_AGG,InPlay,Out,NoShift,92.17232,76.80202,146.26141,48.00996,94.86266,-62.62363,148.52284,-32.95545,248.45144,-122.15009,295.89054,-1.76622,250.77051,129.479
0c61c52a-8f0d-425f-a725-86c288fcbb80,16,5d9311e0-bdc1-11ec-b68b-a383117c6a9f,2d39026e-82fd-4002-9a1c-125e519b9fff,2022-04-16,16:11:11.84,2022-04-16,20:11:11.84,2022-04-16T16:11:11.8419988-04:00,2022-04-16T20:11:11.8419988Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,92.30505,79.94349,139.3364,51.70327,84.98374,-42.16681,152.86547,-15.17499,239.58671,-130.9606,302.35018,-9.20319,253.39912,127.78234
0c61c52a-8f0d-425f-a725-86c288fcbb80,17,6457b490-bdc1-11ec-b68b-a383117c6a9f,abc7e11e-006c-4cad-afa1-a73f6c0f02b5,2022-04-16,16:11:23.25,2022-04-16,20:11:23.25,2022-04-16T16:11:23.2531476-04:00,2022-04-16T20:11:23.2531476Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,92.21461,77.95291,140.69235,53.20338,87.01178,-42.14195,152.90518,-9.46372,238.79527,-130.67491,306.4273,-8.7162,251.84241,127.72451
0c61c52a-8f0d-425f-a725-86c288fcbb80,18,6ba3afb0-bdc1-11ec-b68b-a383117c6a9f,2780b593-27e6-4107-a945-9530a6929458,2022-04-16,16:11:35.49,2022-04-16,20:11:35.49,2022-04-16T16:11:35.4939412-04:00,2022-04-16T20:11:35.4939412Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,93.07016,78.82428,139.50945,53.24623,90.19084,-43.32931,154.13978,-9.38558,237.30885,-130.20465,302.46271,-8.36966,252.00303,128.17774
0c61c52a-8f0d-425f-a725-86c288fcbb80,19,7403d9f0-bdc1-11ec-b68b-a383117c6a9f,f00c7c21-24f3-41c1-be03-3389a6b65ebd,2022-04-16,16:11:49.54,2022-04-16,20:11:49.54,2022-04-16T16:11:49.5442452-04:00,2022-04-16T20:11:49.5442452Z,TEX_AGG,GEO_BUL,FoulBall,Undefined,NoShift,92.04659,77.13107,140.2158,53.43499,92.50508,-44.57449,153.92815,-9.6271,237.24468,-130.5695,300.07009,-8.16945,251.51577,128.10989
0c61c52a-8f0d-425f-a725-86c288fcbb80,20,80b07af0-bdc1-11ec-b68b-a383117c6a9f,232b439b-071a-4820-9071-84b244ce0f3b,2022-04-16,16:12:10.96,2022-04-16,20:12:10.96,2022-04-16T16:12:10.9645844-04:00,2022-04-16T20:12:10.9645844Z,TEX_AGG,GEO_BUL,FoulBall,Undefined,NoShift,91.61445,79.12621,138.97459,53.7054,111.58758,-48.87526,154.1731,-7.50997,238.26609,-132.75532,303.30485,-14.06787,252.22369,127.94578
0c61c52a-8f0d-425f-a725-86c288fcbb80,21,8aca6320-bdc1-11ec-b68b-a383117c6a9f,c2753889-9d5d-4ae7-8f5b-4c99ea15db4c,2022-04-16,16:12:27.85,2022-04-16,20:12:27.85,2022-04-16T16:12:27.8576148-04:00,2022-04-16T20:12:27.8576148Z,TEX_AGG,GEO_BUL,InPlay,Single,NoShift,91.82529,79.90791,138.73424,54.02649,110.52883,-48.92231,154.38795,-7.3058,237.26577,-132.47529,301.71543,-15.33364,252.89957,128.9181
0c61c52a-8f0d-425f-a725-86c288fcbb80,22,a18ec970-bdc1-11ec-b68b-a383117c6a9f,a21d0fea-658e-4689-a580-3f9730d3c824,2022-04-16,16:13:05.95,2022-04-16,20:13:05.95,2022-04-16T16:13:05.9558420-04:00,2022-04-16T20:13:05.9558420Z,TEX_AGG,GEO_BUL,FoulBall,Undefined,LeftInfieldShift,62.05436,58.0744,147.48126,-12.20408,78.18103,-61.2658,131.90247,-46.83216,252.51877,-134.25627,305.57356,-4.68713,247.05661,127.61082
0c61c52a-8f0d-425f-a725-86c288fcbb80,23,ad3433a0-bdc1-11ec-b68b-a383117c6a9f,3689ab00-5b42-43ac-a83f-dd31bac5edcf,2022-04-16,16:13:25.66,2022-04-16,20:13:25.66,2022-04-16T16:13:25.6608788-04:00,2022-04-16T20:13:25.6608788Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,LeftInfieldShift,61.89924,58.02744,145.39542,-11.14104,79.53036,-59.69652,132.17609,-45.50806,246.28034,-130.0054,301.39621,-4.98958,249.53177,128.68862
0c61c52a-8f0d-425f-a725-86c288fcbb80,24,c2172fc0-bdc1-11ec-b68b-a383117c6a9f,a40c3a93-bcbd-4720-bb50-af4b736f4bf7,2022-04-16,16:14:00.61,2022-04-16,20:14:00.61,2022-04-16T16:14:00.6135316-04:00,2022-04-16T20:14:00.6135316Z,TEX_AGG,GEO_BUL,InPlay,Double,LeftInfieldShift,61.96031,58.06588,147.42435,-9.48298,80.79749,-60.3424,133.5953,-46.35292,247.42688,-130.80909,300.44698,-5.0894,249.03682,127.80121
0c61c52a-8f0d-425f-a725-86c288fcbb80,25,e25805c0-bdc1-11ec-b68b-a383117c6a9f,0dfb4f91-93ce-4f49-82ad-146d53adbc05,2022-04-16,16:14:54.74,2022-04-16,20:14:54.74,2022-04-16T16:14:54.7434004-04:00,2022-04-16T20:14:54.7434004Z,TEX_AGG,GEO_BUL,StrikeSwinging,Undefined,NoShift,91.59952,79.93932,139.77893,53.34219,105.57239,-48.70405,155.8238,-7.59588,250.45451,-129.78558,311.57064,13.69355,255.04093,133.61903
0c61c52a-8f0d-425f-a725-86c288fcbb80,26,f1d48fa0-bdc1-11ec-b68b-a383117c6a9f,320596e9-3720-4537-a7d1-def25e663d49,2022-04-16,16:15:20.72,2022-04-16,20:15:20.72,2022-04-16T16:15:20.7251988-04:00,2022-04-16T20:15:20.7251988Z,TEX_AGG,GEO_BUL,StrikeSwinging,Undefined,NoShift,94.52212,81.8709,139.559,55.94652,108.39808,-51.03043,155.50767,-5.45905,245.38448,-126.63938,314.07596,6.99975,254.23681,132.92104
0c61c52a-8f0d-425f-a725-86c288fcbb80,27,02a5d410-bdc2-11ec-b68b-a383117c6a9f,03fca44c-bb72-4d0d-b64d-c2792b1efbb9,2022-04-16,16:15:48.93,2022-04-16,20:15:48.93,2022-04-16T16:15:48.9332244-04:00,2022-04-16T20:15:48.9332244Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,92.21426,80.55206,137.81409,56.10868,110.816,-50.32703,155.05947,-6.08344,244.62383,-126.27002,314.75039,6.96412,255.2192,133.13789
0c61c52a-8f0d-425f-a725-86c288fcbb80,28,1150dd20-bdc2-11ec-b68b-a383117c6a9f,f945a95a-c63c-4d0c-9d98-f51b85b30ad0,2022-04-16,16:16:13.50,2022-04-16,20:16:13.50,2022-04-16T16:16:13.5058964-04:00,2022-04-16T20:16:13.5058964Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,95.02175,81.37961,138.56632,55.92534,110.74768,-51.26278,154.84892,-5.82874,244.36647,-126.39204,315.19464,6.96708,255.46473,132.99165
0c61c52a-8f0d-425f-a725-86c288fcbb80,29,22922170-bdc2-11ec-b68b-a383117c6a9f,579d595a-b36b-4917-bed1-e2c58a8c0b0f,2022-04-16,16:16:42.47,2022-04-16,20:16:42.47,2022-04-16T16:16:42.4750612-04:00,2022-04-16T20:16:42.4750612Z,TEX_AGG,GEO_BUL,InPlay,Single,NoShift,91.87646,80.5391,137.81128,56.09493,112.01674,-50.37483,154.14286,-5.0211,244.48494,-126.41188,310.06616,6.79328,254.89414,132.91031
0c61c52a-8f0d-425f-a725-86c288fcbb80,30,416c6290-bdc2-11ec-b68b-a383117c6a9f,fd490ba6-13fd-4f7b-9ba7-f72069fdebc6,2022-04-16,16:17:34.26,2022-04-16,20:17:34.26,2022-04-16T16:17:34.2642708-04:00,2022-04-16T20:17:34.2642708Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,LeftInfieldShift,62.79157,58.02333,149.84338,-5.36748,82.0376,-65.38087,132.52936,-50.26222,244.19972,-125.37913,305.44724,-20.27523,252.84371,129.14092
0c61c52a-8f0d-425f-a725-86c288fcbb80,31,4de59780-bdc2-11ec-b68b-a383117c6a9f,b8035499-0c37-496e-b155-bb4d86ffa5bd,2022-04-16,16:17:55.15,2022-04-16,20:17:55.15,2022-04-16T16:17:55.1501844-04:00,2022-04-16T20:17:55.1501844Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,LeftInfieldShift,61.98818,58.13458,148.50493,-4.46837,83.08795,-66.01994,134.54107,-49.77624,250.99638,-133.36305,307.37548,-19.74524,249.79189,128.43776
0c61c52a-8f0d-425f-a725-86c288fcbb80,32,61842cc0-bdc2-11ec-b68b-a383117c6a9f,3fe58daf-51b9-4d34-9916-a7d9e4fe083a,2022-04-16,16:18:28.08,2022-04-16,20:18:28.08,2022-04-16T16:18:28.0828436-04:00,2022-04-16T20:18:28.0828436Z,TEX_AGG,GEO_BUL,StrikeSwinging,Undefined,LeftInfieldShift,61.6657,57.96763,145.94904,-8.28051,82.41654,-64.20449,134.96609,-48.47328,249.94303,-132.71035,305.86535,-21.78374,259.62966,121.16669
0c61c52a-8f0d-425f-a725-86c288fcbb80,33,6ef2e540-bdc2-11ec-b68b-a383117c6a9f,111cc9df-f121-4f6b-ba14-b76056d30fd4,2022-04-16,16:18:50.61,2022-04-16,20:18:50.61,2022-04-16T16:18:50.6154004-04:00,2022-04-16T20:18:50.6154004Z,TEX_AGG,GEO_BUL,FoulBall,Undefined,LeftInfieldShift,61.93771,58.04625,148.06007,-11.03427,83.31284,-65.08235,134.77607,-48.08617,249.8367,-132.5934,303.8412,-4.985,251.86581,130.33639
0c61c52a-8f0d-425f-a725-86c288fcbb80,34,80336640-bdc2-11ec-b68b-a383117c6a9f,4e3a4abf-629e-4b4a-ae05-425fef934224,2022-04-16,16:19:19.55,2022-04-16,20:19:19.55,2022-04-16T16:19:19.5571732-04:00,2022-04-16T20:19:19.5571732Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,LeftInfieldShift,62.37799,57.87363,149.42567,-10.19464,84.41259,-65.45792,135.0661,-47.97942,248.43777,-132.155,301.79614,-4.68052,252.06859,130.57813
0c61c52a-8f0d-425f-a725-86c288fcbb80,35,901b8330-bdc2-11ec-b68b-a383117c6a9f,438f8baf-5038-4c18-a4de-3026eee14a9c,2022-04-16,16:19:46.26,2022-04-16,20:19:46.26,2022-04-16T16:19:46.2650388-04:00,2022-04-16T20:19:46.2650388Z,TEX_AGG,GEO_BUL,StrikeSwinging,Undefined,LeftInfieldShift,61.85903,58.32,147.31758,-10.69674,84.38555,-66.02857,134.84673,-47.19989,249.27532,-132.52024,302.90929,-4.58994,246.46665,127.97576
0c61c52a-8f0d-425f-a725-86c288fcbb80,36,a55fd930-bdc2-11ec-b68b-a383117c6a9f,0c8f51b7-2823-4251-94d2-b17422148c99,2022-04-16,16:20:21.84,2022-04-16,20:20:21.84,2022-04-16T16:20:21.8406420-04:00,2022-04-16T20:20:21.8406420Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,63.66379,59.66099,144.78916,37.36806,84.72198,-41.14691,147.46921,-13.6049,250.48095,-117.87336,306.37323,14.83917,254.40989,131.34857
0c61c52a-8f0d-425f-a725-86c288fcbb80,37,b20e9d10-bdc2-11ec-b68b-a383117c6a9f,773d7727-f77b-42c4-8845-0d12962966df,2022-04-16,16:20:43.17,2022-04-16,20:20:43.17,2022-04-16T16:20:43.1799828-04:00,2022-04-16T20:20:43.1799828Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,61.94932,58.27907,137.03053,47.09388,86.5717,-41.29101,149.52983,-12.31758,250.07446,-117.58831,306.4165,15.24789,253.23034,131.12588
0c61c52a-8f0d-425f-a725-86c288fcbb80,38,be7ab2a0-bdc2-11ec-b68b-a383117c6a9f,a5dad623-b1ca-4444-9c57-acb1bc07750a,2022-04-16,16:21:04.06,2022-04-16,20:21:04.06,2022-04-16T16:21:04.0634388-04:00,2022-04-16T20:21:04.0634388Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,61.80655,57.9544,135.56986,48.16531,86.76403,-42.01572,149.49119,-11.94849,252.089,-117.83977,305.57817,14.72249,252.48311,130.83991
0c61c52a-8f0d-425f-a725-86c288fcbb80,39,cc0afce0-bdc2-11ec-b68b-a383117c6a9f,858bfdc3-2e3b-4808-92ad-5387a574199a,2022-04-16,16:21:26.82,2022-04-16,20:21:26.82,2022-04-16T16:21:26.8259348-04:00,2022-04-16T20:21:26.8259348Z,TEX_AGG,GEO_BUL,StrikeSwinging,Undefined,NoShift,74.94809,63.09762,136.52191,50.87267,88.00812,-41.51043,149.16323,-11.23237,252.89925,-118.1042,304.59541,14.75731,253.28485,131.85416
0c61c52a-8f0d-425f-a725-86c288fcbb80,40,d9625cd0-bdc2-11ec-b68b-a383117c6a9f,f40082e5-333b-4ca1-bb0d-9277c325fa3e,2022-04-16,16:21:49.10,2022-04-16,20:21:49.10,2022-04-16T16:21:49.1059732-04:00,2022-04-16T20:21:49.1059732Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,78.40182,62.15805,137.48641,52.463,111.53764,-47.19441,150.18338,-7.21808,253.05608,-118.28106,305.1796,5.48951,253.4891,131.20366
0c61c52a-8f0d-425f-a725-86c288fcbb80,41,ee573340-bdc2-11ec-b68b-a383117c6a9f,02467d48-ef51-4401-a4f4-eb3e6104337a,2022-04-16,16:22:24.42,2022-04-16,20:22:24.42,2022-04-16T16:22:24.4296724-04:00,2022-04-16T20:22:24.4296724Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,62.24511,57.98878,148.56653,16.41861,92.91479,-66.87866,139.0509,-45.43865,249.87845,-130.86325,304.80296,-15.61819,254.47271,122.32941
0c61c52a-8f0d-425f-a725-86c288fcbb80,42,fcacf060-bdc2-11ec-b68b-a383117c6a9f,49b65909-486c-46b2-8b78-9610cdc04238,2022-04-16,16:22:48.39,2022-04-16,20:22:48.39,2022-04-16T16:22:48.3997716-04:00,2022-04-16T20:22:48.3997716Z,TEX_AGG,GEO_BUL,FoulBall,Undefined,NoShift,62.05798,58.51396,149.59048,16.56661,93.80525,-68.14028,138.89532,-46.87895,250.58993,-130.98187,300.9833,-14.40532,253.22982,125.97775
0c61c52a-8f0d-425f-a725-86c288fcbb80,43,09ba27f0-bdc3-11ec-b68b-a383117c6a9f,ee827e77-80ac-4911-a7cb-349a2fcca003,2022-04-16,16:23:10.38,2022-04-16,20:23:10.38,2022-04-16T16:23:10.3813140-04:00,2022-04-16T20:23:10.3813140Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,61.7621,58.03784,153.06325,19.69151,94.35223,-67.32768,140.16656,-45.06489,248.96183,-131.31261,301.84144,-13.24774,252.19902,128.76522
0c61c52a-8f0d-425f-a725-86c288fcbb80,44,144e4930-bdc3-11ec-b68b-a383117c6a9f,3af7218d-558c-4119-b0b3-0ea4b3477025,2022-04-16,16:23:27.97,2022-04-16,20:23:27.97,2022-04-16T16:23:27.9700500-04:00,2022-04-16T20:23:27.9700500Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,62.09195,58.30466,151.70644,20.06943,95.78097,-68.64128,140.95534,-45.18805,250.07491,-132.36305,304.84087,-4.84749,247.15496,128.47947
0c61c52a-8f0d-425f-a725-86c288fcbb80,45,236d97e0-bdc3-11ec-b68b-a383117c6a9f,24137858-1cf8-4347-8e3e-5162f28f609f,2022-04-16,16:23:53.37,2022-04-16,20:23:53.37,2022-04-16T16:23:53.3789716-04:00,2022-04-16T20:23:53.3789716Z,TEX_AGG,GEO_BUL,InPlay,Out,NoShift,61.96002,58.02556,151.2105,21.21569,94.9567,-66.41838,140.70239,-44.19094,250.28148,-132.83551,303.61019,-4.04016,242.59127,128.01229
0c61c52a-8f0d-425f-a725-86c288fcbb80,46,5fe35890-bdc3-11ec-b68b-a383117c6a9f,dbd34f09-fcec-44e2-90d3-b3a2a1fd6c35,2022-04-16,16:25:34.88,2022-04-16,20:25:34.88,2022-04-16T16:25:34.8890000-04:00,2022-04-16T20:25:34.8890000Z,GEO_BUL,TEX_AGG,StrikeSwinging,Undefined,NoShift,65.56007,62.67704,132.52076,7.21022,76.93191,-41.57681,148.27278,-24.57422,248.512,-121.98787,288.79587,3.52636,242.5829,122.03267
0c61c52a-8f0d-425f-a725-86c288fcbb80,47,78266fa0-bdc3-11ec-b68b-a383117c6a9f,4f8db8e4-9209-4307-848b-1a9e3d626fed,2022-04-16,16:26:15.45,2022-04-16,20:26:15.45,2022-04-16T16:26:15.4563604-04:00,2022-04-16T20:26:15.4563604Z,GEO_BUL,TEX_AGG,FoulBall,Undefined,NoShift,98.25069,59.84604,150.55516,25.82049,89.72253,-64.43828,143.06272,-40.90074,262.39351,-104.5234,287.93437,19.24579,237.65517,121.31707
0c61c52a-8f0d-425f-a725-86c288fcbb80,48,841c91e0-bdc3-11ec-b68b-a383117c6a9f,9716af68-dcf0-4844-b53a-0539ae6afed9,2022-04-16,16:26:35.47,2022-04-16,20:26:35.47,2022-04-16T16:26:35.4717716-04:00,2022-04-16T20:26:35.4717716Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,97.82364,59.69882,151.66213,26.52948,92.35333,-67.1008,144.32279,-40.12927,261.69061,-102.68818,291.26675,18.42464,236.69263,120.37046
0c61c52a-8f0d-425f-a725-86c288fcbb80,49,8e0027d0-bdc3-11ec-b68b-a383117c6a9f,ba0119a6-7f0c-41e0-96ae-7e126ca39bd1,2022-04-16,16:26:52.09,2022-04-16,20:26:52.09,2022-04-16T16:26:52.0948244-04:00,2022-04-16T20:26:52.0948244Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,99.98084,60.45834,152.05831,26.40907,94.24772,-70.79718,145.17846,-40.46779,264.79895,-103.38718,291.51951,18.85108,235.42888,120.06509
0c61c52a-8f0d-425f-a725-86c288fcbb80,50,9c39d170-bdc3-11ec-b68b-a383117c6a9f,a2e80a4f-10ac-4003-8940-795fbe3cec92,2022-04-16,16:27:15.93,2022-04-16,20:27:15.93,2022-04-16T16:27:15.9344148-04:00,2022-04-16T20:27:15.9344148Z,GEO_BUL,TEX_AGG,FoulBall,Undefined,NoShift,98.91657,60.01345,151.17162,26.92831,93.62829,-67.95981,143.4704,-40.02887,264.27057,-102.51504,292.58162,18.78465,236.81087,120.38753
0c61c52a-8f0d-425f-a725-86c288fcbb80,51,aa8443f0-bdc3-11ec-b68b-a383117c6a9f,1d152431-84be-43a9-bdfd-e4ba7a86309d,2022-04-16,16:27:40.03,2022-04-16,20:27:40.03,2022-04-16T16:27:40.0309780-04:00,2022-04-16T20:27:40.0309780Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,98.54055,60.29357,149.64981,23.46241,93.52668,-67.38272,143.76306,-40.13338,262.71877,-103.42555,288.91518,18.33243,236.02421,118.50232
