GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
0e0f6412-22cc-4652-91c1-b1813b873155,1,62937e10-c02c-11ec-a1b8-fb3e1249977e,a4032fee-9860-46e0-a670-98ee5fbdbd4b,2022-04-19,18:02:17.02,2022-04-19,22:02:17.02,2022-04-19T18:02:17.0290000-04:00,2022-04-19T22:02:17.0290000Z,GEO_BUL,CLE_TIG,StrikeSwinging,Undefined,RightInfieldShift,75.54873,63.46232,,,,,146.77415,7.60004,250.47832,-123.33021,298.77488,0.22298,233.37074,128.24808
0e0f6412-22cc-4652-91c1-b1813b873155,2,7876d330-c02c-11ec-a1b8-fb3e1249977e,37ee8337-bfe0-440f-831a-75fcaaf4fadd,2022-04-19,18:02:53.67,2022-04-19,22:02:53.67,2022-04-19T18:02:53.6772406-04:00,2022-04-19T22:02:53.6772406Z,GEO_BUL,CLE_TIG,FoulBall,Undefined,NoShift,96.04244,60.32175,152.30744,21.53121,77.34425,-53.36257,144.45599,-35.5292,262.01812,-108.54075,292.91143,37.05141,233.61065,130.40138
0e0f6412-22cc-4652-91c1-b1813b873155,3,849e65b0-c02c-11ec-a1b8-fb3e1249977e,dfe905d4-f2e1-4a52-93b6-773f19315a6f,2022-04-19,18:03:14.03,2022-04-19,22:03:14.03,2022-04-19T18:03:14.0307766-04:00,2022-04-19T22:03:14.0307766Z,GEO_BUL,CLE_TIG,FoulBall,Undefined,NoShift,97.64351,60.4641,152.48428,23.84715,88.45752,-64.56816,144.47854,-37.73806,261.61395,-108.09507,286.97884,25.70303,230.93406,129.56844
0e0f6412-22cc-4652-91c1-b1813b873155,4,93aff8c0-c02c-11ec-a1b8-fb3e1249977e,0846e01c-a3de-4881-bf48-ace3997cf0fe,2022-04-19,18:03:39.35,2022-04-19,22:03:39.35,2022-04-19T18:03:39.3565494-04:00,2022-04-19T22:03:39.3565494Z,GEO_BUL,CLE_TIG,BallCalled,Undefined,NoShift,96.6938,60.47967,153.09783,21.91636,92.04109,-67.56632,144.97551,-38.21136,256.84521,-104.87602,287.28224,24.85989,227.03097,128.61204
0e0f6412-22cc-4652-91c1-b1813b873155,5,9f11ca40-c02c-11ec-a1b8-fb3e1249977e,33c9d923-8fa4-4b93-91d2-9ba5c36c655d,2022-04-19,18:03:58.48,2022-04-19,22:03:58.48,2022-04-19T18:03:58.4830000-04:00,2022-04-19T22:03:58.4830000Z,GEO_BUL,CLE_TIG,StrikeCalled,Undefined,NoShift,97.90405,60.56757,155.55069,20.5686,92.29239,-67.80534,144.12839,-37.79364,258.3803,-105.29071,287.24423,23.61097,228.05656,128.00405
0e0f6412-22cc-4652-91c1-b1813b873155,6,b2d302b0-c02c-11ec-a1b8-fb3e1249977e,02dd1c65-e4e2-435f-873d-13b9d8c10b1d,2022-04-19,18:04:31.51,2022-04-19,22:04:31.51,2022-04-19T18:04:31.5186486-04:00,2022-04-19T22:04:31.5186486Z,GEO_BUL,CLE_TIG,InPlay,Out,NoShift,94.23146,77.51851,144.13045,49.31722,91.60633,-53.78471,147.3576,-28.55886,247.21214,-122.0632,293.66026,0.40492,240.98222,122.36412
0e0f6412-22cc-4652-91c1-b1813b873155,7,c8844b50-c02c-11ec-a1b8-fb3e1249977e,fc5dde8a-24a7-4abc-8e3a-0f3cf71d65c1,2022-04-19,18:05:08.01,2022-04-19,22:05:08.01,2022-04-19T18:05:08.0187190-04:00,2022-04-19T22:05:08.0187190Z,GEO_BUL,CLE_TIG,BallCalled,Undefined,NoShift,99.70397,61.6444,153.6904,12.48167,89.27231,-66.53038,137.86996,-50.83566,250.39404,-122.03622,292.42044,10.58413,242.11718,122.57586
0e0f6412-22cc-4652-91c1-b1813b873155,8,d25eb980-c02c-11ec-a1b8-fb3e1249977e,3a7a4425-0155-470f-b021-23340994822b,2022-04-19,18:05:24.52,2022-04-19,22:05:24.52,2022-04-19T18:05:24.5230902-04:00,2022-04-19T22:05:24.5230902Z,GEO_BUL,CLE_TIG,FoulBall,Undefined,NoShift,99.49315,61.43641,152.70483,13.79407,89.48291,-66.56543,138.90373,-50.24631,250.99903,-121.9276,291.40658,12.54441,239.73477,121.04842
0e0f6412-22cc-4652-91c1-b1813b873155,9,e30878c0-c02c-11ec-a1b8-fb3e1249977e,5396c943-42ea-47f8-af2e-e82c5bd4f944,2022-04-19,18:05:52.51,2022-04-19,22:05:52.51,2022-04-19T18:05:52.5169462-04:00,2022-04-19T22:05:52.5169462Z,GEO_BUL,CLE_TIG,BallCalled,Undefined,NoShift,99.7441,61.16078,152.22381,15.12655,89.67269,-66.32961,137.00207,-51.55709,249.19674,-121.41323,293.1913,13.21084,240.51812,121.01618
0e0f6412-22cc-4652-91c1-b1813b873155,10,f068d960-c02c-11ec-a1b8-fb3e1249977e,caf898b0-3c0d-416e-b4a7-599b4e7c6238,2022-04-19,18:06:14.98,2022-04-19,22:06:14.98,2022-04-19T18:06:14.9842742-04:00,2022-04-19T22:06:14.9842742Z,GEO_BUL,CLE_TIG,InPlay,Single,NoShift,99.90406,61.26374,152.12285,14.33432,91.00318,-67.66092,138.48229,-50.23539,248.51507,-121.0848,290.0667,14.31502,239.66793,120.58192
