GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,11,8cdda420-bc3f-11ec-a7f6-657e8e42f26d,f6bc88e5-48a5-4ed2-96c6-4fb83635f654,2022-04-14,18:09:26.82,2022-04-14,22:09:26.82,2022-04-14T18:09:26.8254968-04:00,2022-04-14T22:09:26.8254968Z,TEX_AGG,GEO_BUL,InPlay,Error,NoShift,89.17575,78.69758,142.41446,64.37645,81.93869,-48.07112,151.08973,-16.13712,250.08224,-130.46944,301.28682,5.31452,256.50522,133.73496
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,12,a5363f00-bc3f-11ec-a7f6-657e8e42f26d,2d97067c-8bdd-4293-b4e8-f22c63aa7847,2022-04-14,18:10:07.61,2022-04-14,22:10:07.61,2022-04-14T18:10:07.6184312-04:00,2022-04-14T22:10:07.6184312Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,62.28617,58.13294,148.87085,14.55161,79.63191,-54.71051,134.42892,-38.416,251.70031,-132.82337,309.08911,-6.41656,253.09795,132.81616
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,13,b397bbf0-bc3f-11ec-a7f6-657e8e42f26d,c7ff4706-ade5-442c-98ad-6eec2ea87bef,2022-04-14,18:10:31.76,2022-04-14,22:10:31.76,2022-04-14T18:10:31.7696760-04:00,2022-04-14T22:10:31.7696760Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,62.50309,58.23563,151.60834,13.1837,80.62435,-55.24655,133.20249,-38.4412,252.45273,-133.39479,304.58142,-5.73604,252.02422,131.94193
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,14,c1afacc0-bc3f-11ec-a7f6-657e8e42f26d,5b87bd40-f7b3-46bb-90dc-21b7dfb1b9aa,2022-04-14,18:10:55.43,2022-04-14,22:10:55.43,2022-04-14T18:10:55.4335992-04:00,2022-04-14T22:10:55.4335992Z,TEX_AGG,GEO_BUL,InPlay,Error,NoShift,62.22663,57.89439,150.93991,12.54326,83.29089,-57.25665,133.62596,-39.75736,250.27978,-132.49345,304.51183,-5.00343,254.453,133.25916
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,15,e6a6dee0-bc3f-11ec-a7f6-657e8e42f26d,7462c512-7d64-4aa4-8b24-4b37ae449583,2022-04-14,18:11:57.36,2022-04-14,22:11:57.36,2022-04-14T18:11:57.3627640-04:00,2022-04-14T22:11:57.3627640Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,93.45461,79.52469,148.44383,66.43618,87.72711,-53.77618,144.18917,-8.73417,262.13526,-140.37115,311.33383,9.98309,258.06008,136.412
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,16,f19d1d50-bc3f-11ec-a7f6-657e8e42f26d,3f9e4343-b53c-4e8a-b53d-f0c7bce72f62,2022-04-14,18:12:15.74,2022-04-14,22:12:15.74,2022-04-14T18:12:15.7459192-04:00,2022-04-14T22:12:15.7459192Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,94.49703,80.05867,149.41722,67.90945,88.15671,-54.09176,145.49407,-9.93784,256.91313,-138.65855,316.78583,10.59128,257.19889,135.48498
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,17,00a25450-bc40-11ec-a7f6-657e8e42f26d,5bb2965d-96ed-4ee7-a6e2-28470867f6bc,2022-04-14,18:12:40.99,2022-04-14,22:12:40.99,2022-04-14T18:12:40.9906936-04:00,2022-04-14T22:12:40.9906936Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,93.03252,79.62161,148.77624,67.29581,89.15403,-54.87654,150.48374,-8.8327,257.71559,-139.4325,315.93686,11.25639,256.72995,135.01378
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,18,113ef430-bc40-11ec-a7f6-657e8e42f26d,f06ca572-5ec0-45f6-b42e-5e30629371fb,2022-04-14,18:13:08.88,2022-04-14,22:13:08.88,2022-04-14T18:13:08.8816376-04:00,2022-04-14T22:13:08.8816376Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,91.12316,78.83476,148.50125,69.29032,88.94225,-54.87891,148.8774,-9.15489,260.35322,-140.72667,315.36606,10.70619,255.21639,134.44081
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,19,24766330-bc40-11ec-a7f6-657e8e42f26d,437f38a0-8cde-49e8-bdff-c31c064aabf7,2022-04-14,18:13:41.10,2022-04-14,22:13:41.10,2022-04-14T18:13:41.1004664-04:00,2022-04-14T22:13:41.1004664Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,92.41383,79.15951,148.8606,67.89306,88.51382,-54.38108,142.60899,-9.39286,261.20216,-142.3462,316.43693,10.60779,256.11916,134.74462
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,20,3b2b8740-bc40-11ec-a7f6-657e8e42f26d,54c61fbc-b7aa-4e91-aaea-ab022d1a5467,2022-04-14,18:14:19.14,2022-04-14,22:14:19.14,2022-04-14T18:14:19.1491320-04:00,2022-04-14T22:14:19.1491320Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,95.32662,58.2874,144.60531,19.29747,87.53642,-67.76274,137.86865,-48.51701,255.82215,-136.44921,312.02199,-4.05859,256.0653,132.13483
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,21,510602c0-bc40-11ec-a7f6-657e8e42f26d,1dd2b90e-db5b-4099-bf98-d63042bdc41c,2022-04-14,18:14:55.82,2022-04-14,22:14:55.82,2022-04-14T18:14:55.8238968-04:00,2022-04-14T22:14:55.8238968Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,96.96667,62.08869,145.83407,18.44444,87.67615,-67.09782,138.4902,-46.27605,255.95337,-136.88503,307.92449,-4.57897,257.27853,132.77011
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,22,5e22cab0-bc40-11ec-a7f6-657e8e42f26d,de1dd495-e0c2-431a-b4ce-554360db1a0a,2022-04-14,18:15:17.87,2022-04-14,22:15:17.87,2022-04-14T18:15:17.8770168-04:00,2022-04-14T22:15:17.8770168Z,TEX_AGG,GEO_BUL,StrikeSwinging,Undefined,NoShift,95.54994,61.54583,148.06571,16.49928,88.044,-66.91191,139.3464,-45.32515,254.68141,-136.63196,315.19752,-4.06344,257.79138,132.49821
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,23,6cc82e70-bc40-11ec-a7f6-657e8e42f26d,b6f44235-ea0c-4afd-89b2-6f40c123385f,2022-04-14,18:15:42.49,2022-04-14,22:15:42.49,2022-04-14T18:15:42.4996600-04:00,2022-04-14T22:15:42.4996600Z,TEX_AGG,GEO_BUL,StrikeSwinging,Undefined,NoShift,95.25541,61.71814,149.33227,17.46302,86.9746,-65.7181,139.91341,-45.90262,253.8075,-136.49465,312.34865,-3.87031,256.5939,131.86624
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,24,80ae2cf0-bc40-11ec-a7f6-657e8e42f26d,4667d8b9-e7f1-4845-aa11-8aabbd92439e,2022-04-14,18:16:15.82,2022-04-14,22:16:15.82,2022-04-14T18:16:15.8234872-04:00,2022-04-14T22:16:15.8234872Z,TEX_AGG,GEO_BUL,StrikeSwinging,Undefined,NoShift,104.9286,57.11861,148.41349,12.59704,87.95245,-67.15912,140.58266,-44.52838,255.43234,-135.78965,299.88478,-2.92393,253.8106,130.18548
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,25,90a82430-bc40-11ec-a7f6-657e8e42f26d,b79d6375-b491-4a10-877d-e904dfdaecb3,2022-04-14,18:16:42.60,2022-04-14,22:16:42.60,2022-04-14T18:16:42.6061560-04:00,2022-04-14T22:16:42.6061560Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,99.85935,57.03526,149.10417,12.59432,86.91978,-66.05363,140.45179,-43.43203,257.79001,-137.1229,299.33766,-2.16177,252.74793,130.14307
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,26,9f8cb3d0-bc40-11ec-a7f6-657e8e42f26d,985e8cfe-9b64-4596-953d-ead46f0029a1,2022-04-14,18:17:07.66,2022-04-14,22:17:07.66,2022-04-14T18:17:07.6609784-04:00,2022-04-14T22:17:07.6609784Z,TEX_AGG,GEO_BUL,InPlay,Out,NoShift,101.56336,57.41436,147.4772,12.08856,87.70017,-66.42866,141.83889,-43.36203,256.44056,-136.96031,299.88754,-2.35772,251.40808,130.61047
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,27,e1e8ec30-bc40-11ec-a7f6-657e8e42f26d,95ed167b-2b88-4361-9d5e-5b6034ebdd16,2022-04-14,18:18:58.93,2022-04-14,22:18:58.93,2022-04-14T18:18:58.9350000-04:00,2022-04-14T22:18:58.9350000Z,GEO_BUL,TEX_AGG,StrikeSwinging,Undefined,NoShift,67.30325,62.12958,165.44034,44.97943,142.91504,-88.46596,136.10125,-21.45921,252.66525,-124.73766,276.29901,14.01507,241.81556,122.66965
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,28,f7464870-bc40-11ec-a7f6-657e8e42f26d,6b2893ba-653e-43fa-a9a4-fd1ce9e65b86,2022-04-14,18:19:34.73,2022-04-14,22:19:34.73,2022-04-14T18:19:34.7321080-04:00,2022-04-14T22:19:34.7321080Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,97.63928,62.36804,151.62269,24.86033,87.79657,-63.81683,146.01827,-34.69389,273.46702,-97.18946,303.64184,37.73624,248.162,132.14638
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,29,0201c7d0-bc41-11ec-a7f6-657e8e42f26d,0d6cd8d4-0a90-4971-b3b0-353ca8038849,2022-04-14,18:19:52.81,2022-04-14,22:19:52.81,2022-04-14T18:19:52.8125176-04:00,2022-04-14T22:19:52.8125176Z,GEO_BUL,TEX_AGG,InPlay,HomeRun,NoShift,98.02593,62.28714,151.92493,26.48865,88.19904,-64.5722,144.62197,-34.68292,276.45138,-98.36548,304.45628,38.58804,247.29236,130.7248
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,30,1b72fea0-bc41-11ec-a7f6-657e8e42f26d,baa0bd1a-18d0-497a-a7d3-5597837e4944,2022-04-14,18:20:35.51,2022-04-14,22:20:35.51,2022-04-14T18:20:35.5119864-04:00,2022-04-14T22:20:35.5119864Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,RightInfieldShift,91.09801,81.88253,163.20312,88.56773,92.3637,-39.82696,146.75768,32.95137,252.001,-124.41679,307.84796,43.16236,255.61151,136.12645
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,31,23b2cfa0-bc41-11ec-a7f6-657e8e42f26d,22588001-ae43-4e94-ab1b-501c424904e2,2022-04-14,18:20:49.32,2022-04-14,22:20:49.32,2022-04-14T18:20:49.3277944-04:00,2022-04-14T22:20:49.3277944Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,RightInfieldShift,91.78726,83.43311,162.35707,90.50972,92.86188,-40.80671,147.49137,33.02356,249.76202,-123.85754,306.30687,41.50919,254.80018,135.11649
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,32,2d3a89f0-bc41-11ec-a7f6-657e8e42f26d,44e297c7-6dc5-4d36-8c3f-2501196d423a,2022-04-14,18:21:05.26,2022-04-14,22:21:05.26,2022-04-14T18:21:05.2679928-04:00,2022-04-14T22:21:05.2679928Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,RightInfieldShift,91.13578,84.00318,160.42328,92.40247,93.75366,-41.68859,148.49931,33.62641,253.1716,-126.14451,307.56828,41.51548,255.40478,135.01508
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,33,377e1a30-bc41-11ec-a7f6-657e8e42f26d,5083d05e-0c21-4181-96af-7d7ddd15b6d3,2022-04-14,18:21:22.47,2022-04-14,22:21:22.47,2022-04-14T18:21:22.4791800-04:00,2022-04-14T22:21:22.4791800Z,GEO_BUL,TEX_AGG,InPlay,Single,RightInfieldShift,91.54766,84.05822,159.51868,91.23898,95.39054,-43.0085,148.40023,34.62572,249.66729,-125.2574,307.97019,41.80766,255.449,135.12185
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,34,7d3a9490-bc41-11ec-a7f6-657e8e42f26d,1cf61835-1b76-4d4a-81b0-038ffca90a64,2022-04-14,18:23:19.53,2022-04-14,22:23:19.53,2022-04-14T18:23:19.5309816-04:00,2022-04-14T22:23:19.5309816Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,68.46655,59.4301,146.29147,17.69647,85.26507,-60.01546,146.0933,-27.10528,247.07876,-135.57576,301.89748,-39.59707,254.16529,112.85242
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,35,8919ac60-bc41-11ec-a7f6-657e8e42f26d,af97584d-2807-487f-a8f0-418bcdac1ff1,2022-04-14,18:23:39.36,2022-04-14,22:23:39.36,2022-04-14T18:23:39.3638136-04:00,2022-04-14T22:23:39.3638136Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,67.55363,60.14789,146.04938,17.77266,84.97479,-60.70416,144.45727,-26.99434,247.52636,-135.11858,299.00031,-41.81897,259.36188,116.13353
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,36,a2acc310-bc41-11ec-a7f6-657e8e42f26d,9a3dacc7-d7f9-4e00-a90a-8cf2c598638e,2022-04-14,18:24:22.32,2022-04-14,22:24:22.32,2022-04-14T18:24:22.3279352-04:00,2022-04-14T22:24:22.3279352Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,68.04219,60.42031,145.64938,16.93317,84.56983,-60.63002,144.75167,-27.64565,247.14734,-135.57573,304.19236,-36.19566,260.81497,115.5641
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,37,afe83690-bc41-11ec-a7f6-657e8e42f26d,9d8bab6c-d94f-43fb-a7be-bc11cda75e3a,2022-04-14,18:24:44.50,2022-04-14,22:24:44.50,2022-04-14T18:24:44.5014776-04:00,2022-04-14T22:24:44.5014776Z,GEO_BUL,TEX_AGG,FoulBall,Undefined,NoShift,67.55055,60.19598,146.60174,16.88159,85.56476,-61.79961,144.64432,-26.63486,247.07039,-135.24091,303.90588,-34.72434,261.05646,115.15912
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,38,bec60f70-bc41-11ec-a7f6-657e8e42f26d,f25b2d04-d659-460d-8d48-99d8822df211,2022-04-14,18:25:09.46,2022-04-14,22:25:09.46,2022-04-14T18:25:09.4601976-04:00,2022-04-14T22:25:09.4601976Z,GEO_BUL,TEX_AGG,FoulBall,Undefined,NoShift,67.00706,60.38043,145.90915,15.56631,84.5602,-61.01436,144.95432,-27.01393,248.72612,-136.61247,305.06923,-35.52697,261.27491,115.28021
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,39,cb4733a0-bc41-11ec-a7f6-657e8e42f26d,bbf2c36e-915d-40ca-8ef7-faab36db8355,2022-04-14,18:25:30.41,2022-04-14,22:25:30.41,2022-04-14T18:25:30.4184056-04:00,2022-04-14T22:25:30.4184056Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,66.22083,60.53781,146.41023,15.69828,84.91759,-62.92112,144.94788,-27.26903,250.61895,-138.12352,300.16995,-40.2004,261.02916,115.50889
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,40,d746cbc0-bc41-11ec-a7f6-657e8e42f26d,3fb00ded-947d-4328-b0db-e295908ecbf7,2022-04-14,18:25:50.54,2022-04-14,22:25:50.54,2022-04-14T18:25:50.5417464-04:00,2022-04-14T22:25:50.5417464Z,GEO_BUL,TEX_AGG,FoulBall,Undefined,NoShift,67.08204,60.10564,146.88983,15.97328,86.33,-62.5772,144.79414,-26.195,245.86615,-135.4089,299.26033,-32.99727,260.51912,114.81006
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,41,e624a4a0-bc41-11ec-a7f6-657e8e42f26d,25bb15f4-326d-42a3-bf18-02e98fad1bc0,2022-04-14,18:26:15.50,2022-04-14,22:26:15.50,2022-04-14T18:26:15.5010000-04:00,2022-04-14T22:26:15.5010000Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,67.82984,60.24594,145.82676,21.70724,84.31688,-62.14518,144.93562,-27.16463,244.45628,-137.40289,301.23984,-34.17723,260.10752,114.7454
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,42,ff5799f0-bc41-11ec-a7f6-657e8e42f26d,835e6c9e-a5a4-4160-a40b-52273963e22e,2022-04-14,18:26:57.79,2022-04-14,22:26:57.79,2022-04-14T18:26:57.7991928-04:00,2022-04-14T22:26:57.7991928Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,98.70931,62.70074,150.11307,33.42528,86.77538,-54.57234,138.8054,-51.05405,249.41368,-123.50355,296.51944,-0.05282,249.21705,126.77135
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,43,092fbe30-bc42-11ec-a7f6-657e8e42f26d,2382ac75-fd70-4c36-8332-35a67468e79a,2022-04-14,18:27:14.34,2022-04-14,22:27:14.34,2022-04-14T18:27:14.3403256-04:00,2022-04-14T22:27:14.3403256Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,98.15429,61.88016,151.15389,32.18384,87.33615,-55.45176,139.39084,-50.95694,252.32837,-124.6758,294.04225,-0.07477,248.67049,126.01282
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,44,14539c50-bc42-11ec-a7f6-657e8e42f26d,8e360ebb-fba0-4588-9eba-ca340870fe17,2022-04-14,18:27:32.87,2022-04-14,22:27:32.87,2022-04-14T18:27:32.8753912-04:00,2022-04-14T22:27:32.8753912Z,GEO_BUL,TEX_AGG,StrikeSwinging,Undefined,NoShift,99.40369,62.85836,148.40574,30.99271,95.89825,-63.70408,137.57846,-52.52947,252.43288,-125.02962,297.37911,-0.02345,249.34348,126.33565
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,45,20243530-bc42-11ec-a7f6-657e8e42f26d,d1235181-92d2-4d61-8d35-a88db328f789,2022-04-14,18:27:52.83,2022-04-14,22:27:52.83,2022-04-14T18:27:52.8396024-04:00,2022-04-14T22:27:52.8396024Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,98.92445,62.23828,148.01843,30.35543,94.07442,-62.24177,138.72457,-52.5137,251.28271,-124.52382,298.35492,0.25723,249.14535,126.9816
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,46,2c837980-bc42-11ec-a7f6-657e8e42f26d,42ee6a87-968f-4273-8193-d78cc400a573,2022-04-14,18:28:13.53,2022-04-14,22:28:13.53,2022-04-14T18:28:13.5341304-04:00,2022-04-14T22:28:13.5341304Z,GEO_BUL,TEX_AGG,FoulBall,Undefined,NoShift,99.14958,62.6002,148.381,29.3983,92.65145,-61.66242,139.08487,-52.87005,252.09182,-124.87407,295.71015,-0.36568,250.54577,126.91999
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,47,45826680-bc42-11ec-a7f6-657e8e42f26d,0f0d9078-3e2d-44ab-940f-6c35a04fed78,2022-04-14,18:28:55.53,2022-04-14,22:28:55.53,2022-04-14T18:28:55.5320568-04:00,2022-04-14T22:28:55.5320568Z,GEO_BUL,TEX_AGG,InPlay,Out,NoShift,97.42483,62.2159,148.07088,27.9439,96.52749,-63.84554,136.42702,-53.65512,249.32297,-128.31621,296.9277,-0.08443,252.44107,128.23795
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,48,93193950-bc42-11ec-a7f6-657e8e42f26d,5cbf6661-4c3e-4bc9-81f4-caa1883bc148,2022-04-14,18:31:05.67,2022-04-14,22:31:05.67,2022-04-14T18:31:05.6759544-04:00,2022-04-14T22:31:05.6759544Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,90.51528,80.36292,153.86708,82.71716,94.47347,-48.49659,,,254.19711,-131.52357,301.95392,6.64121,264.02911,136.51209
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,49,9d641c90-bc42-11ec-a7f6-657e8e42f26d,781055f8-6d94-46b4-9ea4-735e14d5696e,2022-04-14,18:31:22.91,2022-04-14,22:31:22.91,2022-04-14T18:31:22.9183224-04:00,2022-04-14T22:31:22.9183224Z,TEX_AGG,GEO_BUL,BallCalled,Undefined,NoShift,89.82921,80.50917,153.29364,82.41623,92.57101,-47.8292,,,255.8395,-132.01021,303.92147,6.8396,267.03968,134.73065
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,50,b5277c50-bc42-11ec-a7f6-657e8e42f26d,72c85938-cd98-4eeb-a8d7-64d86c7ce8cb,2022-04-14,18:32:02.85,2022-04-14,22:32:02.85,2022-04-14T18:32:02.8589304-04:00,2022-04-14T22:32:02.8589304Z,TEX_AGG,GEO_BUL,InPlay,Single,NoShift,91.49654,81.69806,158.04579,80.24429,,,145.79336,-31.87539,256.30568,-136.78759,301.9546,5.82401,268.47244,133.48465
a8388bc6-3c84-49ac-8331-b14f18b1b8f2,51,ceb42a60-bc42-11ec-a7f6-657e8e42f26d,98ae8c47-b844-40e8-b07c-da616ed6dc93,2022-04-14,18:32:45.72,2022-04-14,22:32:45.72,2022-04-14T18:32:45.7236728-04:00,2022-04-14T22:32:45.7236728Z,TEX_AGG,GEO_BUL,StrikeCalled,Undefined,NoShift,65.24821,59.38069,145.15692,28.64716,77.97954,-46.04724,142.92855,-22.36851,246.19437,-126.90905,300.30681,10.69741,255.01265,129.92127
