GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ
91fa1fc6-deba-49d3-8ad0-0832075cad30,1,b367fc80-bd07-11ec-929d-73b49cce8ae6,87cd3a86-3ffc-4052-b1cf-3c49220c79ee,2022-04-15,18:02:10.04,2022-04-15,22:02:10.04,2022-04-15T18:02:10.0490000-04:00,2022-04-15T22:02:10.0490000Z,GEO_BUL,TEX_AGG,StrikeSwinging,Undefined,NoShift,66.29865,62.1257,145.55812,13.07792,,,,,246.65731,-122.32638,298.54884,-6.01272,254.41799,132.00561
91fa1fc6-deba-49d3-8ad0-0832075cad30,2,cd106ff0-bd07-11ec-929d-73b49cce8ae6,08611532-f274-47d9-880b-a4ae164dcd3b,2022-04-15,18:02:53.16,2022-04-15,22:02:53.16,2022-04-15T18:02:53.1660832-04:00,2022-04-15T22:02:53.1660832Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,91.9343,75.90116,144.31292,47.74507,83.39434,-50.56924,147.54587,-22.77992,247.43288,-121.89067,292.03649,-5.45863,247.43155,126.86287
91fa1fc6-deba-49d3-8ad0-0832075cad30,3,d7366610-bd07-11ec-929d-73b49cce8ae6,42abe84f-1182-45d3-94ff-db5b89e1c9c8,2022-04-15,18:03:10.18,2022-04-15,22:03:10.18,2022-04-15T18:03:10.1878304-04:00,2022-04-15T22:03:10.1878304Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,92.79536,76.53386,144.19574,49.78117,84.6309,-51.76,150.12943,-23.16115,245.88577,-121.23829,291.70631,-6.41743,246.3708,126.23719
91fa1fc6-deba-49d3-8ad0-0832075cad30,4,e23249d0-bd07-11ec-929d-73b49cce8ae6,d8b9ae42-b0b1-4728-af3d-f277ccb9368b,2022-04-15,18:03:28.63,2022-04-15,22:03:28.63,2022-04-15T18:03:28.6355488-04:00,2022-04-15T22:03:28.6355488Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,92.79657,77.45189,142.60868,50.69667,90.04287,-53.55765,150.28077,-23.5278,247.96769,-121.94581,291.25872,-6.52175,246.56438,126.52189
91fa1fc6-deba-49d3-8ad0-0832075cad30,5,ec90b510-bd07-11ec-929d-73b49cce8ae6,c1c85879-922c-4045-b6f1-e816ce30057f,2022-04-15,18:03:45.99,2022-04-15,22:03:45.99,2022-04-15T18:03:45.9978272-04:00,2022-04-15T22:03:45.9978272Z,GEO_BUL,TEX_AGG,InPlay,Out,NoShift,92.87715,77.38522,143.27481,51.1467,90.58352,-54.47999,149.15228,-23.27711,246.09501,-121.69602,291.88792,-6.02178,244.23417,125.24452
91fa1fc6-deba-49d3-8ad0-0832075cad30,6,044e9690-bd08-11ec-929d-73b49cce8ae6,e27ba80b-fd8a-45e4-8d5f-739c199112e3,2022-04-15,18:04:25.80,2022-04-15,22:04:25.80,2022-04-15T18:04:25.8002976-04:00,2022-04-15T22:04:25.8002976Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,99.00066,62.07207,147.20838,41.32269,89.24415,-69.06471,137.93968,-51.98123,271.58443,-90.28412,294.41945,47.5682,259.55693,123.1031
91fa1fc6-deba-49d3-8ad0-0832075cad30,7,0e4ae4a0-bd08-11ec-929d-73b49cce8ae6,935c7655-b060-4593-a9ca-647d613e8875,2022-04-15,18:04:42.52,2022-04-15,22:04:42.52,2022-04-15T18:04:42.5273376-04:00,2022-04-15T22:04:42.5273376Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,98.84743,61.5537,146.09467,41.74132,89.36132,-69.30703,138.3515,-52.65745,272.0367,-89.92378,296.09625,47.72405,259.14338,122.73951
91fa1fc6-deba-49d3-8ad0-0832075cad30,8,19571c10-bd08-11ec-929d-73b49cce8ae6,fb10a845-b652-44c2-be8d-4ae62134f7e3,2022-04-15,18:05:01.09,2022-04-15,22:05:01.09,2022-04-15T18:05:01.0980896-04:00,2022-04-15T22:05:01.0980896Z,GEO_BUL,TEX_AGG,StrikeSwinging,Undefined,NoShift,97.90115,60.70703,144.57793,40.25561,90.15487,-70.42489,136.8093,-52.40348,271.28217,-88.91561,295.32349,48.46454,257.14085,122.43598
91fa1fc6-deba-49d3-8ad0-0832075cad30,9,25a7ba60-bd08-11ec-929d-73b49cce8ae6,f2838e20-16e6-43c6-b153-816e91f4dc3b,2022-04-15,18:05:21.63,2022-04-15,22:05:21.63,2022-04-15T18:05:21.6364576-04:00,2022-04-15T22:05:21.6364576Z,GEO_BUL,TEX_AGG,InPlay,Single,NoShift,98.51955,60.87111,145.80197,42.55153,90.59592,-71.46828,137.80861,-52.4904,271.4544,-88.70922,294.63043,38.48413,254.64593,121.62004
91fa1fc6-deba-49d3-8ad0-0832075cad30,10,3e005540-bd08-11ec-929d-73b49cce8ae6,692174ed-53cd-4ea1-921a-10cca4d83386,2022-04-15,18:06:02.58,2022-04-15,22:06:02.58,2022-04-15T18:06:02.5877536-04:00,2022-04-15T22:06:02.5877536Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,65.50784,59.37889,138.92887,29.96085,86.80143,-55.39334,145.0133,-22.78714,250.22267,-121.62046,291.67262,-0.38547,253.52934,132.16667
91fa1fc6-deba-49d3-8ad0-0832075cad30,11,4c2a6e80-bd08-11ec-929d-73b49cce8ae6,6274f006-3957-4997-8fda-3922151760dc,2022-04-15,18:06:26.45,2022-04-15,22:06:26.45,2022-04-15T18:06:26.4544288-04:00,2022-04-15T22:06:26.4544288Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,66.49026,59.51652,139.55019,30.74389,89.56647,-57.9398,144.66454,-22.7793,248.08889,-121.02743,292.38661,-0.17701,253.44098,131.46944
91fa1fc6-deba-49d3-8ad0-0832075cad30,12,5a8cfce0-bd08-11ec-929d-73b49cce8ae6,1ec7b956-7bdf-4a57-beac-2aa1dec1ccf1,2022-04-15,18:06:50.59,2022-04-15,22:06:50.59,2022-04-15T18:06:50.5941536-04:00,2022-04-15T22:06:50.5941536Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,64.52916,60.11108,137.90341,28.86572,90.16501,-58.49725,145.25255,-22.62212,246.21829,-120.61983,295.40745,-0.11465,252.16104,131.04225
91fa1fc6-deba-49d3-8ad0-0832075cad30,13,6856f4c0-bd08-11ec-929d-73b49cce8ae6,e30ff98a-d959-4c46-85ea-0000dc73e4d2,2022-04-15,18:07:13.69,2022-04-15,22:07:13.69,2022-04-15T18:07:13.6909856-04:00,2022-04-15T22:07:13.6909856Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,65.13795,60.16409,136.16013,31.24655,90.38468,-58.5005,144.85149,-22.55559,245.8661,-120.87942,294.37462,-0.18001,250.89829,130.57182
91fa1fc6-deba-49d3-8ad0-0832075cad30,14,77a73e80-bd08-11ec-929d-73b49cce8ae6,293a770d-e33a-4aa5-aaac-7c3e62a85dea,2022-04-15,18:07:39.24,2022-04-15,22:07:39.24,2022-04-15T18:07:39.2404512-04:00,2022-04-15T22:07:39.2404512Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,66.01203,59.68086,135.76889,31.3314,91.16984,-59.47287,144.94672,-22.56297,248.9866,-121.97432,290.83688,0.07493,253.82961,131.49629
91fa1fc6-deba-49d3-8ad0-0832075cad30,15,86795790-bd08-11ec-929d-73b49cce8ae6,64007908-30a8-4fee-aae1-92058c1fefd3,2022-04-15,18:08:04.19,2022-04-15,22:08:04.19,2022-04-15T18:08:04.1975840-04:00,2022-04-15T22:08:04.1975840Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,65.15515,59.63286,137.51349,31.27147,93.00904,-59.93504,144.65797,-23.70836,244.3974,-120.00314,291.50962,0.22889,251.99647,131.25127
91fa1fc6-deba-49d3-8ad0-0832075cad30,16,9ea934c0-bd08-11ec-929d-73b49cce8ae6,daf57d90-2ce2-49d7-9958-7e2c219f13ae,2022-04-15,18:08:44.75,2022-04-15,22:08:44.75,2022-04-15T18:08:44.7579168-04:00,2022-04-15T22:08:44.7579168Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,96.38399,66.14359,140.90024,13.0306,88.80559,-63.98195,143.74802,-29.59014,272.54902,-84.39259,286.39322,37.8034,242.24514,124.55702
91fa1fc6-deba-49d3-8ad0-0832075cad30,17,bcf3e010-bd08-11ec-929d-73b49cce8ae6,647e43de-8270-4ca4-bbea-087bfc654a50,2022-04-15,18:09:35.61,2022-04-15,22:09:35.61,2022-04-15T18:09:35.6180512-04:00,2022-04-15T22:09:35.6180512Z,GEO_BUL,TEX_AGG,StrikeCalled,Undefined,NoShift,99.61029,57.42057,142.77383,13.61686,89.44554,-64.69143,144.33621,-27.83765,276.24066,-85.9839,287.33787,36.27281,242.72729,123.66059
91fa1fc6-deba-49d3-8ad0-0832075cad30,18,ccc2a8a0-bd08-11ec-929d-73b49cce8ae6,5ae63f74-c004-493e-ae19-0c498cc73b10,2022-04-15,18:10:02.20,2022-04-15,22:10:02.20,2022-04-15T18:10:02.2075936-04:00,2022-04-15T22:10:02.2075936Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,100.385,59.16299,141.91725,15.65205,89.66112,-65.07838,144.29234,-27.33541,273.89597,-85.69859,285.9333,39.97752,240.47794,122.4038
91fa1fc6-deba-49d3-8ad0-0832075cad30,19,eb738fd0-bd08-11ec-929d-73b49cce8ae6,af4be110-0bde-4312-8164-1e219190fbf9,2022-04-15,18:10:53.65,2022-04-15,22:10:53.65,2022-04-15T18:10:53.6503328-04:00,2022-04-15T22:10:53.6503328Z,GEO_BUL,TEX_AGG,BallCalled,Undefined,NoShift,100.54901,58.86285,141.04494,15.41103,91.90373,-66.62093,145.43121,-28.17224,278.29149,-85.43472,286.57939,40.27926,244.09155,124.79032
